Award Id,Recipient Name,Action Date,Award Amount,Piid,Place Of Performance State Code,Place Of Performance City Name,Place Of Performance ZIP Code,Place Of Performance County Name,Product Or Service Code (Psc),Psc Description,Naics Code,Naics Description,Type Of Set Aside,Type Of Set Aside Description,Contracting Officer Business Size Determination,Last Modified Date,Is Small Business,Is 8a Set-Aside
75N98025F00003,"PANAMERICA COMPUTERS, INC.",2025-09-05,259976.75,75N98025F00003,MD,BETHESDA,20892,MONTGOMERY,7E20,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N92E25F00058,"CONTEMPORARIES, INC.",2025-09-05,19143.0,75N92E25F00058,MD,COLUMBIA,21044,HOWARD,R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT,561320,TEMPORARY HELP SERVICES,,,,,False,False
75N92023F00253,"LEIDOS, INC.",2025-09-05,22844252.79,75N92023F00253,VA,RESTON,20190,FAIRFAX,DF01,IT AND TELECOM - IT MANAGEMENT SUPPORT SERVICES (LABOR),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N94025F00077,"GOVERNMENT SALES, LLC",2025-09-05,2502.0,75N94025F00077,NC,MOREHEAD CITY,28557,CARTERET,6515,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",325998,ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING,,,,,False,False
75N92025F00037,GUIDEHOUSE DIGITAL LLC,2025-09-05,239347.1,75N92025F00037,VA,MCLEAN,22102,FAIRFAX,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75N92025F00039,GUIDEHOUSE DIGITAL LLC,2025-09-05,219920.8,75N92025F00039,VA,MCLEAN,22102,FAIRFAX,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75N93019C00051,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,2025-09-05,0.0,75N93019C00051,NY,NEW YORK,10029,NEW YORK,AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
75N92025F00036,GUIDEHOUSE DIGITAL LLC,2025-09-05,234156.19,75N92025F00036,VA,MCLEAN,22102,FAIRFAX,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75N92025F00038,GUIDEHOUSE DIGITAL LLC,2025-09-05,150558.8,75N92025F00038,VA,MCLEAN,22102,FAIRFAX,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
HHSN272201600042C,"CDIC, INC.",2025-09-05,-312691.65,HHSN272201600042C,TX,FORT WORTH,76109,TARRANT,R499,SUPPORT- PROFESSIONAL: OTHER,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N92025F00035,GUIDEHOUSE DIGITAL LLC,2025-09-05,234156.19,75N92025F00035,VA,MCLEAN,22102,FAIRFAX,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75N95025P00380,"BOECKELER INSTRUMENTS, INC.",2025-09-05,24791.0,75N95025P00380,MD,BALTIMORE,21224,BALTIMORE,6640,LABORATORY EQUIPMENT AND SUPPLIES,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,,,,False,False
75N92025P00354,"WRIGHT WOLD SCIENTIFIC, LLC",2025-09-05,15000.0,75N92025P00354,PA,PITTSBURGH,15206,ALLEGHENY,6515,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),,,,,False,False
75N95B25P00128,"BRAIN ELECTROPHYSIOLOGY LABORATORY COMPANY, LLC",2025-09-05,-24950.0,75N95B25P00128,OR,EUGENE,97403,LANE,6640,LABORATORY EQUIPMENT AND SUPPLIES,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
75N98024F00002,SAF-GARD SAFETY SHOE CO,2025-09-05,51150.0,75N98024F00002,NC,GREENSBORO,27407,GUILFORD,8430,"FOOTWEAR, MEN'S",458210,SHOE RETAILERS,,,,,False,False
75N96025P00101,UNIVERSITY OF CHICAGO,2025-09-05,92900.0,75N96025P00101,NC,DURHAM,27709,DURHAM,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),513210,SOFTWARE PUBLISHERS,,,,,False,False
75N94025P00575,"CAMBRIDGE ISOTOPE LABORATORIES, INC",2025-09-05,14788.0,75N94025P00575,MA,ANDOVER,01810,ESSEX,6810,CHEMICALS,325180,OTHER BASIC INORGANIC CHEMICAL MANUFACTURING,,,,,False,False
75N95020P00761,NEW YORK UNIVERSITY,2025-09-05,-6000.0,75N95020P00761,NY,NEW YORK,10016,NEW YORK,R416,SUPPORT- PROFESSIONAL: VETERINARY/ANIMAL CARE,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N91025F00001,"INFORMATION MANAGEMENT SERVICES, INC.",2025-09-05,315000.0,75N91025F00001,MD,BELTSVILLE,20705,PRINCE GEORGES,B529,SPECIAL STUDIES/ANALYSIS- SCIENTIFIC DATA,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,,,,,False,False
75N94024F00001,"INFORMATION MANAGEMENT SERVICES, INC.",2025-09-05,0.0,75N94024F00001,MD,BETHESDA,20892,MONTGOMERY,R499,SUPPORT- PROFESSIONAL: OTHER,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
75N98024F00004,FLYWHEEL DATA LLC,2025-09-05,87900.55,75N98024F00004,VA,ARLINGTON,22201,ARLINGTON,7A20,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N92025P00355,"WICKED LIQUID, INC",2025-09-05,11280.0,75N92025P00355,CA,IRVINE,92618,ORANGE,6640,LABORATORY EQUIPMENT AND SUPPLIES,512191,TELEPRODUCTION AND OTHER POSTPRODUCTION SERVICES,,,,,False,False
75N92025F00161,"NETCOMM, INC.",2025-09-05,187708.32,75N92025F00161,GA,ATLANTA,30346,DEKALB,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),518210,"COMPUTING INFRASTRUCTURE PROVIDERS, DATA PROCESSING, WEB HOSTING, AND RELATED SERVICES",,,,,False,False
75N93025F00238,"KLARQUIST SPARKMAN, LLP",2025-09-05,690851.0,75N93025F00238,OR,PORTLAND,97204,MULTNOMAH,R418,SUPPORT- PROFESSIONAL: LEGAL,541110,OFFICES OF LAWYERS,,,,,False,False
75N94025P00573,DIVERSIFIED LABORATORY REPAIR INC,2025-09-05,14560.0,75N94025P00573,MD,GAITHERSBURG,20879,MONTGOMERY,J066,MAINT/REPAIR/REBUILD OF EQUIPMENT- INSTRUMENTS AND LABORATORY EQUIPMENT,811210,ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,,,,,False,False
75N95020P00389,INFINITY BIOLOGIX LLC,2025-09-05,-690.06,75N95020P00389,NJ,PISCATAWAY,08854,MIDDLESEX,R499,SUPPORT- PROFESSIONAL: OTHER,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N92025F00002,"THUNDERCAT TECHNOLOGY, LLC",2025-09-05,18597.5,75N92025F00002,MD,BETHESDA,20817,MONTGOMERY,7E20,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
HHSN272201600041C,"INNOVATIVE CONSULTING & MANAGEMENT SERVICES, LLC",2025-09-05,-367.3,HHSN272201600041C,MD,DERWOOD,20855,MONTGOMERY,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
75N93025F00001,GOVERNMENT ACQUISITIONS INC,2025-09-05,111045.54,75N93025F00001,MD,ROCKVILLE,20852,MONTGOMERY,7E20,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N98024F00002,BLUE TECH INC.,2025-09-05,111139.97,75N98024F00002,CA,SAN DIEGO,92110,SAN DIEGO,7A20,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N92025F00006,"MEDICAL SCIENCE & COMPUTING, LLC",2025-09-05,-138692.21,75N92025F00006,MD,ROCKVILLE,20852,MONTGOMERY,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75N98023F00002,"FOUR POINTS TECHNOLOGY, L.L.C.",2025-09-05,851099.94,75N98023F00002,VA,CHANTILLY,20151,FAIRFAX,R499,SUPPORT- PROFESSIONAL: OTHER,541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N92025F00014,"MEDICAL SCIENCE & COMPUTING, LLC",2025-09-05,-12653.73,75N92025F00014,VA,MCLEAN,22102,FAIRFAX,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75N92025F00008,"MEDICAL SCIENCE & COMPUTING, LLC",2025-09-05,-121369.45,75N92025F00008,VA,MCLEAN,22102,FAIRFAX,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75N93019F00131,"KELLY SERVICES, INC.",2025-09-05,-800129.19,75N93019F00131,MD,ROCKVILLE,20852,MONTGOMERY,R499,SUPPORT- PROFESSIONAL: OTHER,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N97024F00010,"ANACAPA MICRO PRODUCTS, INC.",2025-09-05,266606.87,75N97024F00010,MD,BETHESDA,20817,MONTGOMERY,7E20,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N92025F00002,ROBERTS OXYGEN CO INC,2025-09-05,10240.56,75N92025F00002,MD,DERWOOD,20855,MONTGOMERY,6830,GASES: COMPRESSED AND LIQUEFIED,325120,INDUSTRIAL GAS MANUFACTURING,,,,,False,False
75N95025F00073,AGILENT TECHNOLOGIES INC,2025-09-05,56968.44,75N95025F00073,MD,POOLESVILLE,20837,MONTGOMERY,J066,MAINT/REPAIR/REBUILD OF EQUIPMENT- INSTRUMENTS AND LABORATORY EQUIPMENT,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,,,,False,False
75N95D25P00090,NOVOGENE CORPORATION INC,2025-09-05,24500.0,75N95D25P00090,CA,SACRAMENTO,95817,SACRAMENTO,Q301,REFERENCE LABORATORY TESTING,541380,TESTING LABORATORIES AND SERVICES,,,,,False,False
75N99024C00078,VANGUARD PACIFIC LLC,2025-09-05,127574.0,75N99024C00078,MD,BETHESDA,20810,MONTGOMERY,Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
75N97024F00094,"NEW TECH SOLUTIONS, INC.",2025-09-05,1407440.0,75N97024F00094,MD,BETHESDA,20892,MONTGOMERY,7E20,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N96020C00001,"INTEGRATED LABORATORY SYSTEMS, LLC",2025-09-05,0.0,75N96020C00001,NC,MORRISVILLE,27560,WAKE,AZ11,R&D- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH),541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
75N94025P00468,"BETTER DIRECT, LLC",2025-09-05,488250.0,75N94025P00468,AZ,TEMPE,85288,MARICOPA,7A20,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),518210,"COMPUTING INFRASTRUCTURE PROVIDERS, DATA PROCESSING, WEB HOSTING, AND RELATED SERVICES",,,,,False,False
75N90025F00015,VERADIGM LLC,2025-09-05,426190.0,75N90025F00015,MD,BETHESDA,20892,MONTGOMERY,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
75N95025F00009,"NEW TECH SOLUTIONS, INC.",2025-09-05,11655.0,75N95025F00009,MD,BALTIMORE,21224,BALTIMORE,7E20,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N95020P00224,"BMG LABTECH, INC.",2025-09-05,-6905.59,75N95020P00224,NC,CARY,27513,WAKE,6640,LABORATORY EQUIPMENT AND SUPPLIES,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,,,,False,False
75N95020P00268,"MILTENYI BIOTEC, INC.",2025-09-05,-22950.0,75N95020P00268,MD,BALTIMORE,21224,BALTIMORE CITY,J066,MAINT/REPAIR/REBUILD OF EQUIPMENT- INSTRUMENTS AND LABORATORY EQUIPMENT,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,,,,False,False
75N91023F00020,LEIDOS BIOMEDICAL RESEARCH INC,2025-09-05,2091048.0,75N91023F00020,MD,FREDERICK,21702,FREDERICK,AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
HHSN26100052,LEIDOS BIOMEDICAL RESEARCH INC,2025-09-05,24579.0,HHSN26100052,MD,FREDERICK,21702,FREDERICK,M1HA,OPERATION OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) R&D FACILITIES,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
75N93025F00001,"AXLE INFORMATICS, LLC",2025-09-05,82425.56,75N93025F00001,MD,ROCKVILLE,20852,MONTGOMERY,R499,SUPPORT- PROFESSIONAL: OTHER,541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
HHSN27500003,"WESTAT, INC.",2025-09-05,-184047.63,HHSN27500003,MD,ROCKVILLE,20850,MONTGOMERY,AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
75N91025F00010,LEIDOS BIOMEDICAL RESEARCH INC,2025-09-05,2532970.0,75N91025F00010,MD,FREDERICK,21702,FREDERICK,AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
75N91020F00034,LEIDOS BIOMEDICAL RESEARCH INC,2025-09-05,0.0,75N91020F00034,MD,FREDERICK,21702,FREDERICK,AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
75N99022F00005,"RMF ENGINEERING, INC., P.C.",2025-09-05,0.0,75N99022F00005,MD,BETHESDA,20814,MONTGOMERY,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541330,ENGINEERING SERVICES,,,,,False,False
75N99025F00008,CHENEGA RELIABLE SERVICES LLC,2025-09-05,21250.76,75N99025F00008,MD,BETHESDA,20892,MONTGOMERY,S208,HOUSEKEEPING- LANDSCAPING/GROUNDSKEEPING,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
75N97024F00089,HISTORY ASSOCIATES INCORPORATED,2025-09-05,344026.15,75N97024F00089,MD,BETHESDA,20894,MONTGOMERY,R799,SUPPORT- MANAGEMENT: OTHER,561499,ALL OTHER BUSINESS SUPPORT SERVICES,,,,,False,False
