Award Id,Recipient Name,Action Date,Award Amount,Piid,Place Of Performance State Code,Place Of Performance City Name,Place Of Performance ZIP Code,Place Of Performance County Name,Product Or Service Code (Psc),Psc Description,Naics Code,Naics Description,Type Of Set Aside,Type Of Set Aside Description,Contracting Officer Business Size Determination,Last Modified Date,Is Small Business,Is 8a Set-Aside
75FCMC26F0049,MATHEMATICA INC.,2026-09-22,0.0,75FCMC26F0049,NJ,PRINCETON,08540,MERCER,R499,SUPPORT- PROFESSIONAL: OTHER,541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,,,,,False,False
75FCMC24F0135,MATHEMATICA INC.,2026-09-22,0.0,75FCMC24F0135,MD,WINDSOR MILL,21244,BALTIMORE,AN42,HEALTH R&D SERVICES; HEALTH CARE - OTHER; APPLIED RESEARCH,541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,,,,,False,False
75FCMC26F0161,"WESTAT, INC.",2026-09-22,1391580.49,75FCMC26F0161,MD,BETHESDA,20814,MONTGOMERY,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75FCMC26F0163,THE MITRE CORPORATION,2026-09-22,9770004.0,75FCMC26F0163,MD,WINDSOR MILL,21244,BALTIMORE,AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
75FCMC25FJ156,THE MITRE CORPORATION,2026-09-22,1880128.0,75FCMC25FJ156,DC,WASHINGTON,20060,DISTRICT OF COLUMBIA,AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
75FCMC26F0162,"MX FEDERAL, LLC",2026-09-22,3490821.36,75FCMC26F0162,FL,REDINGTON BEACH,33708,PINELLAS,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75FCMC24F0067,"DOBSON DAVANZO & ASSOCIATES, LLC",2026-09-21,480635.0,75FCMC24F0067,VA,VIENNA,22180,FAIRFAX,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75FCMC23F0001,RESEARCH TRIANGLE INSTITUTE,2026-09-21,0.0,75FCMC23F0001,MD,WINDSOR MILL,21244,BALTIMORE,AN41,HEALTH R&D SERVICES; HEALTH CARE - OTHER; BASIC RESEARCH,541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,,,,,False,False
75FCMC25FJ164,PORTER NOVELLI PUBLIC SERVICES INC.,2026-09-21,2056785.0,75FCMC25FJ164,DC,WASHINGTON,20007,DISTRICT OF COLUMBIA,R426,SUPPORT- PROFESSIONAL: COMMUNICATIONS,541810,ADVERTISING AGENCIES,,,,,False,False
75FCMC25FJ160,"NOVAK BIRCH, INC",2026-09-21,0.0,75FCMC25FJ160,MD,BROOKLYN,21225,BALTIMORE CITY,R499,SUPPORT- PROFESSIONAL: OTHER,541910,MARKETING RESEARCH AND PUBLIC OPINION POLLING,,,,,False,False
75FCMC25PJ021,PHILADELPHIA PARKING AUTHORITY,2026-09-21,9540.0,75FCMC25PJ021,PA,PHILADELPHIA,19106,PHILADELPHIA,R699,SUPPORT- ADMINISTRATIVE: OTHER,812930,PARKING LOTS AND GARAGES,,,,,False,False
75FCMC25FJ020,ACUMEN LLC,2026-09-21,513376.0,75FCMC25FJ020,MD,WINDSOR MILL,21244,BALTIMORE,AN42,HEALTH R&D SERVICES; HEALTH CARE - OTHER; APPLIED RESEARCH,541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,,,,,False,False
75FCMC24C0011,"NORIDIAN HEALTHCARE SOLUTIONS, LLC",2026-09-21,-540000.0,75FCMC24C0011,ND,FARGO,58103,CASS,G007,SOCIAL- GOVERNMENT HEALTH INSURANCE PROGRAMS,524114,DIRECT HEALTH AND MEDICAL INSURANCE CARRIERS,,,,,False,False
75FCMC22C0037,"PALMETTO GBA, LLC",2026-09-21,-259782.0,75FCMC22C0037,SC,COLUMBIA,29203,RICHLAND,G007,SOCIAL- GOVERNMENT HEALTH INSURANCE PROGRAMS,524114,DIRECT HEALTH AND MEDICAL INSURANCE CARRIERS,,,,,False,False
75FCMC25FJ022,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2026-09-21,24360480.0,75FCMC25FJ022,MD,WINDSOR MILL,21244,BALTIMORE,DC10,IT AND TELECOM - DATA CENTER AS A SERVICE,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
75FCMC23F0117,"DOBSON DAVANZO & ASSOCIATES, LLC",2026-09-18,503835.0,75FCMC23F0117,VA,VIENNA,22180,FAIRFAX,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75FCMC26C0029,MERATIVE US L.P.,2026-09-18,257774.16,75FCMC26C0029,MD,WINDSOR MILL,21244,BALTIMORE,R612,SUPPORT- ADMINISTRATIVE: INFORMATION RETRIEVAL,513140,DIRECTORY AND MAILING LIST PUBLISHERS,,,,,False,False
75FCMC22C0038,"MAXIMUS FEDERAL SERVICES, INC.",2026-09-18,0.0,75FCMC22C0038,VA,MCLEAN,22102,FAIRFAX,R499,SUPPORT- PROFESSIONAL: OTHER,561422,TELEMARKETING BUREAUS AND OTHER CONTACT CENTERS,,,,,False,False
75FCMC22F0080,TFC CONSULTING INC.,2026-09-18,0.0,75FCMC22F0080,MD,ROCKVILLE,20850,MONTGOMERY,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75FCMC26F0151,CONRAD LLP,2026-09-18,3231566.0,75FCMC26F0151,CA,LAKE FOREST,92630,ORANGE,R499,SUPPORT- PROFESSIONAL: OTHER,541211,OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS,,,,,False,False
75FCMC26F0156,THE MITRE CORPORATION,2026-09-18,499819.0,75FCMC26F0156,VA,MCLEAN,22102,FAIRFAX,AN42,HEALTH R&D SERVICES; HEALTH CARE - OTHER; APPLIED RESEARCH,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
75FCMC20F0033,THE RAND CORPORATION,2026-09-18,-219619.32,75FCMC20F0033,CA,SANTA MONICA,90401,LOS ANGELES,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75FCMC22F0001,NATIONAL OPINION RESEARCH CENTER,2026-09-18,1205760.59,75FCMC22F0001,MD,GWYNN OAK,21207,BALTIMORE,AN42,HEALTH R&D SERVICES; HEALTH CARE - OTHER; APPLIED RESEARCH,541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,,,,,False,False
75FCMC26F0063,MAGPIE HEALTH ANALYTICS INC,2026-09-18,33370.0,75FCMC26F0063,MD,WINDSOR MILL,21244,BALTIMORE,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75FCMC21F0068,BOOZ ALLEN HAMILTON INC,2026-09-18,2512331.0,75FCMC21F0068,VA,MCLEAN,22102,FAIRFAX,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75FCMC26F0045,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2026-09-18,664739.22,75FCMC26F0045,VA,FAIRFAX,22030,FAIRFAX,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541511,CUSTOM COMPUTER PROGRAMMING SERVICES,,,,,False,False
75FCMC21C0035,REGENTS OF THE UNIVERSITY OF MICHIGAN,2026-09-17,0.0,75FCMC21C0035,MD,WINDSOR MILL,21244,BALTIMORE,AN42,HEALTH R&D SERVICES; HEALTH CARE - OTHER; APPLIED RESEARCH,541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,,,,,False,False
75FCMC19C0018,"NOVITAS SOLUTIONS, INC.",2026-09-17,84782.0,75FCMC19C0018,PA,MECHANICSBURG,17050,CUMBERLAND,G007,SOCIAL- GOVERNMENT HEALTH INSURANCE PROGRAMS,524114,DIRECT HEALTH AND MEDICAL INSURANCE CARRIERS,,,,,False,False
75FCMC22F0001,RELI GROUP INC,2026-09-17,447885.02,75FCMC22F0001,MD,CATONSVILLE,21228,BALTIMORE,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
75FCMC24F0116,SPARKSOFT CORPORATION,2026-09-17,4958637.0,75FCMC24F0116,MD,CATONSVILLE,21228,BALTIMORE,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
75FCMC22F0137,"C2C INNOVATIVE SOLUTIONS, INC.",2026-09-17,2585236.0,75FCMC22F0137,FL,JACKSONVILLE,32202,DUVAL,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75FCMC26F0099,GUIDEHOUSE INC.,2026-09-17,499620.29,75FCMC26F0099,VA,MCLEAN,22102,FAIRFAX,R410,SUPPORT- PROFESSIONAL: PROGRAM EVALUATION/REVIEW/DEVELOPMENT,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75FCMC26F0057,OLYMPUS ALPHA LLC,2026-09-17,-126.62,75FCMC26F0057,MD,WINDSOR MILL,21244,BALTIMORE,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75FCMC24F0133,"L&M POLICY RESEARCH, LLC",2026-09-17,1848991.29,75FCMC24F0133,DC,WASHINGTON,20009,DISTRICT OF COLUMBIA,R422,SUPPORT- PROFESSIONAL: MARKET RESEARCH/PUBLIC OPINION,541910,MARKETING RESEARCH AND PUBLIC OPINION POLLING,,,,,False,False
75FCMC25CJ020,"ABM FEDERAL SALES, INC.",2026-09-17,171752.4,75FCMC25CJ020,MD,WINDSOR MILL,21244,BALTIMORE,3610,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",333310,COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING,,,,,False,False
HHSM500T0001,COVENTBRIDGE (USA) LLC,2026-09-17,141398.35,HHSM500T0001,VA,RESTON,20190,FAIRFAX,R499,SUPPORT- PROFESSIONAL: OTHER,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75FCMC21F0003,MATHEMATICA INC.,2026-09-17,0.0,75FCMC21F0003,NJ,PRINCETON,08540,MERCER,R410,SUPPORT- PROFESSIONAL: PROGRAM EVALUATION/REVIEW/DEVELOPMENT,541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,,,,,False,False
75FCMC22F0132,CONRAD LLP,2026-09-17,13697341.04,75FCMC22F0132,CA,LAKE FOREST,92630,ORANGE,R699,SUPPORT- ADMINISTRATIVE: OTHER,541211,OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS,,,,,False,False
75FCMC26F0061,DELOITTE CONSULTING LLP,2026-09-17,1596212.4,75FCMC26F0061,VA,ARLINGTON,22209,ARLINGTON,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75FCMC26F0111,VISUAL CONNECTIONS LLC,2026-09-17,69696.0,75FCMC26F0111,MD,WINDSOR MILL,21244,BALTIMORE,R499,SUPPORT- PROFESSIONAL: OTHER,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75FCMC25FJ079,"FU ASSOCIATES, LTD.",2026-09-17,8617972.0,75FCMC25FJ079,MD,WINDSOR MILL,21244,BALTIMORE,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
75FCMC24F0128,RESEARCH TRIANGLE INSTITUTE,2026-09-16,0.0,75FCMC24F0128,NC,DURHAM,27709,DURHAM,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75FCMC26F0133,STRATEGYGEN CO,2026-09-16,0.0,75FCMC26F0133,FL,JACKSONVILLE,32202,DUVAL,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75FCMC26F0155,"CORBALT, LLC",2026-09-16,3734150.0,75FCMC26F0155,MD,WINDSOR MILL,21244,BALTIMORE,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541511,CUSTOM COMPUTER PROGRAMMING SERVICES,,,,,False,False
75FCMC22F0105,AEIO LLC,2026-09-16,0.0,75FCMC22F0105,MD,OXON HILL,20745,PRINCE GEORGES,R431,SUPPORT- PROFESSIONAL: HUMAN RESOURCES,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75FCMC25CJ019,UNION5 LLC,2026-09-16,109796.04,75FCMC25CJ019,UT,SALT LAKE CITY,84115,SALT LAKE,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541511,CUSTOM COMPUTER PROGRAMMING SERVICES,,,,,False,False
75FCMC25FJ095,DELOITTE & TOUCHE LLP,2026-09-16,0.0,75FCMC25FJ095,VA,ARLINGTON,22209,ARLINGTON,R499,SUPPORT- PROFESSIONAL: OTHER,541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75FCMC26F0038,GUIDEHOUSE INC.,2026-09-16,0.0,75FCMC26F0038,VA,MCLEAN,22102,FAIRFAX,R704,SUPPORT- MANAGEMENT: AUDITING,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75FCMC22C0038,"MAXIMUS FEDERAL SERVICES, INC.",2026-09-16,0.0,75FCMC22C0038,VA,MCLEAN,22102,FAIRFAX,R499,SUPPORT- PROFESSIONAL: OTHER,561422,TELEMARKETING BUREAUS AND OTHER CONTACT CENTERS,,,,,False,False
75FCMC26F0007,SERCO INC,2026-09-16,755913.7,75FCMC26F0007,VA,HERNDON,20170,FAIRFAX,R410,SUPPORT- PROFESSIONAL: PROGRAM EVALUATION/REVIEW/DEVELOPMENT,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75FCMC26F0125,"PALMETTO GBA, LLC",2026-09-16,565953.0,75FCMC26F0125,SC,COLUMBIA,29203,RICHLAND,DC01,IT AND TELECOM - DATA CENTER SUPPORT SERVICES (LABOR),518210,"COMPUTING INFRASTRUCTURE PROVIDERS, DATA PROCESSING, WEB HOSTING, AND RELATED SERVICES",,,,,False,False
75FCMC25FJ154,S&P GLOBAL MARKET INTELLIGENCE LLC,2026-09-16,63525.0,75FCMC25FJ154,NY,NEW YORK,10041,NEW YORK,R423,SUPPORT- PROFESSIONAL: INTELLIGENCE,541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75FCMC25CJ001,ANALYTICA LLC,2026-09-16,0.0,75FCMC25CJ001,MD,BETHESDA,20814,MONTGOMERY,B506,SPECIAL STUDIES/ANALYSIS- DATA (OTHER THAN SCIENTIFIC),541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75FCMC24F0225,"KONIAG SERVICES, INC.",2026-09-16,0.0,75FCMC24F0225,VA,CHANTILLY,20151,FAIRFAX,R499,SUPPORT- PROFESSIONAL: OTHER,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75FCMC22C0039,"THINK-HIGHPOINT JV, LLC",2026-09-16,27404717.0,75FCMC22C0039,MD,ROSEDALE,21237,BALTIMORE,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75FCMC24F0122,SKY SOLUTIONS LLC,2026-09-15,14889741.24,75FCMC24F0122,VA,HERNDON,20171,FAIRFAX,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541511,CUSTOM COMPUTER PROGRAMMING SERVICES,,,,,False,False
75FCMC26C0028,TEGRIA SERVICES GROUP - US INC,2026-09-15,2152728.0,75FCMC26C0028,WI,MADISON,53717,DANE,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75FCMC23F0119,RESEARCH TRIANGLE INSTITUTE,2026-09-15,7127550.0,75FCMC23F0119,NC,DURHAM,27709,DURHAM,G007,SOCIAL- GOVERNMENT HEALTH INSURANCE PROGRAMS,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75FCMC24F0112,"LMI CONSULTING, LLC",2026-09-15,9878108.69,75FCMC24F0112,VA,MCLEAN,22102,FAIRFAX,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75FCMC26C0027,REGENTS OF THE UNIVERSITY OF MICHIGAN,2026-09-15,5295607.0,75FCMC26C0027,MD,WINDSOR MILL,21244,BALTIMORE,R499,SUPPORT- PROFESSIONAL: OTHER,541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,,,,,False,False
75FCMC25FJ107,"KAUFFMAN AND ASSOCIATES, INC",2026-09-15,0.0,75FCMC25FJ107,WA,SPOKANE,99201,SPOKANE,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
7571PS26P0451,"A.M. BEST COMPANY, INC.",2026-09-15,0.0,7571PS26P0451,NJ,OLDWICK,08858,HUNTERDON,B506,SPECIAL STUDIES/ANALYSIS- DATA (OTHER THAN SCIENTIFIC),513120,PERIODICAL PUBLISHERS,,,,,False,False
75FCMC25FJ089,RELI GROUP INC,2026-09-15,7252940.49,75FCMC25FJ089,MD,CATONSVILLE,21228,BALTIMORE,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,,,,,False,False
75FCMC25CJ011,FEDPATH SOLUTIONS LLC,2026-09-15,0.0,75FCMC25CJ011,IA,WEST DES MOINES,50266,POLK,R499,SUPPORT- PROFESSIONAL: OTHER,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75FCMC26F0158,DELOITTE & TOUCHE LLP,2026-09-15,496124.7,75FCMC26F0158,VA,ARLINGTON,22209,ARLINGTON,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75FCMC21F0003,"HEALTH SERVICES ADVISORY GROUP, INC.",2026-09-15,0.0,75FCMC21F0003,AZ,PHOENIX,85016,MARICOPA,Q101,MEDICAL- DEPENDENT MEDICARE,541618,OTHER MANAGEMENT CONSULTING SERVICES,,,,,False,False
75FCMC21F0006,"HEALTH SERVICES ADVISORY GROUP, INC.",2026-09-15,0.0,75FCMC21F0006,AZ,PHOENIX,85016,MARICOPA,Q101,MEDICAL- DEPENDENT MEDICARE,541618,OTHER MANAGEMENT CONSULTING SERVICES,,,,,False,False
75FCMC21F0002,"HEALTH SERVICES ADVISORY GROUP, INC.",2026-09-15,0.0,75FCMC21F0002,AZ,PHOENIX,85016,MARICOPA,Q101,MEDICAL- DEPENDENT MEDICARE,541618,OTHER MANAGEMENT CONSULTING SERVICES,,,,,False,False
